repo,stars,forks,watchers,open_issues,language,license,archived,disabled,created_at,updated_at,pushed_at,size_kb,has_wiki,has_pages,default_branch,topics,homepage,description,html_url,contributors,closed_issues,issue_resolution_rate,days_since_last_update,commits_window,stars_n,commits_n,contributors_n,issues_n,staleness_n,readme_score,ci_test_score,domain,domain_weight,composite_v2,key,bench_score,pass_score,latency_score,final_score 
lilab-bcb/pegasus,89,25,5,14,Python,BSD-3-Clause,False,False,2019-10-03T00:03:20Z,2025-08-16T08:31:18Z,2025-08-12T22:01:00Z,772685,True,False,master,,https://pegasus.readthedocs.io,A tool for analyzing trascriptomes of millions of single cells.,https://github.com/lilab-bcb/pegasus,0,0,0.0,77,0,0.0016145057128663,0.0,0.0,0.0,0.9276315789473684,0.08,0.0,other,1.0,0.1050860590373101,pegasus,0.0,,,0.07356024132611706
songweizhi/MetaCHIP,63,16,1,10,Python,AGPL-3.0,False,False,2016-09-27T10:52:44Z,2025-10-02T03:57:42Z,2023-05-17T23:53:52Z,238529,True,False,master,bioinformatics;hgt;horizontal-gene-transfer;lateral-gene-transfer;lgt;metagenomics,,Horizontal gene transfer (HGT) identification pipeline,https://github.com/songweizhi/MetaCHIP,0,0,0.0,895,0,0.0005381685709554,0.0,0.0,0.0,0.1588345864661654,0.56,0.0,ml,1.05,0.104990646978848,metachip,0.0,,,0.07349345288519359
openproblems-bio/openproblems-v2,57,19,3,37,Python,MIT,False,False,2021-04-06T12:20:54Z,2025-10-01T02:31:00Z,2025-06-11T11:10:40Z,184216,True,False,main,benchmarking;nextflow;single-cell;viash,,Formalizing and benchmarking open problems in single-cell genomics,https://github.com/openproblems-bio/openproblems-v2,0,0,0.0,140,0,0.0002897830766683,0.0,0.0,0.0,0.868421052631579,0.11976,0.0,bio,1.0,0.1048640618784915,openproblems-v2,0.0,,,0.07340484331494404
scikit-learn-contrib/scikit-matter,87,23,15,20,Python,BSD-3-Clause,False,False,2020-10-12T19:23:26Z,2025-10-13T16:22:27Z,2025-10-06T16:57:11Z,52880,False,False,main,machine-learning;material-science;python;scikit-learn,https://scikit-matter.readthedocs.io/en/latest,A collection of scikit-learn compatible utilities that implement methods born out of the materials science and chemistry communities,https://github.com/scikit-learn-contrib/scikit-matter,0,0,0.0,23,0,0.0015317105481039,0.0,0.0,0.0,0.9783834586466166,0.08,0.0,chem,0.95,0.1046374535755683,scikit-matter,0.0,,,0.07324621750289781
aertslab/pySCENIC,550,194,16,232,Python,GPL-3.0,False,False,2018-03-07T13:57:49Z,2025-10-26T16:05:29Z,2025-06-26T09:57:37Z,36493,False,False,master,gene-regulatory-network;single-cell;transcription-factors;transcriptomics,http://scenic.aertslab.org,"pySCENIC is a lightning-fast python implementation of the SCENIC pipeline (Single-Cell rEgulatory Network Inference and Clustering) which enables biologists to infer transcription factors, gene regulatory networks and cell types from single-cell RNA-seq data.",https://github.com/aertslab/pySCENIC,0,0,0.0,125,0,0.0206987911905944,0.0,0.0,0.0,0.8825187969924813,0.08,0.0,bio,1.0,0.104391637937367,pyscenic,0.0,,,0.07307414655615689
deeptools/HiCExplorer,256,74,11,152,Python,GPL-3.0,False,False,2015-02-16T13:31:19Z,2025-10-01T13:32:58Z,2025-07-17T16:26:27Z,613511,True,False,master,bioinformatics;chromosome-conformation-capture;galaxy;genomics;hic;python,https://hicexplorer.readthedocs.org,"HiCExplorer is a powerful and easy to use set of tools to process, normalize and visualize Hi-C data.",https://github.com/deeptools/HiCExplorer,0,0,0.0,104,0,0.0085279019705249,0.0,0.0,0.0,0.9022556390977444,0.08,0.0,other,1.0,0.1039311443038794,hicexplorer,0.0,,,0.07275180101271557
r2dt-bio/R2DT,75,12,6,60,Python,Apache-2.0,False,False,2018-08-14T13:30:44Z,2025-09-27T14:09:44Z,2025-07-25T21:33:02Z,248718,True,False,main,bioinformatics;python3;rna;rna-secondary-structure;visualisation,https://r2dt.bio,"Visualise RNA secondary structure in consistent, reproducible and recognisable layouts",https://github.com/r2dt-bio/R2DT,0,0,0.0,95,0,0.0010349395595297,0.0,0.0,0.0,0.9107142857142856,0.08,0.0,bio,1.0,0.1032784164833345,r2dt,0.0,,,0.07229489153833414
apriha/lineage,168,26,9,8,Python,MIT,False,False,2017-06-28T06:20:55Z,2025-10-20T13:21:42Z,2025-07-16T05:16:13Z,1164,True,False,main,ancestry;bioinformatics;chromosomes;dna;genealogy;genes;genetics;genotype;snps,,tools for genetic genealogy and the analysis of consumer DNA test results,https://github.com/apriha/lineage,0,0,0.0,105,0,0.0048849147209802,0.0,0.0,0.0,0.9013157894736842,0.08,0.0,bio,1.0,0.1031085618915644,lineage,0.0,,,0.07217599332409506
evildmp/BrachioGraph,726,122,31,35,Python,MIT,False,False,2018-12-24T18:02:43Z,2025-10-23T07:54:10Z,2025-09-24T20:45:01Z,48606,True,False,main,hardware;plotting;python;raspberry-pi;robotics,https://www.brachiograph.art,BrachioGraph is an ultra-cheap (total cost of materials: €14) plotter that can be built with minimal skills.,https://github.com/evildmp/BrachioGraph,0,0,0.0,34,0,0.0279847656896837,0.0,0.0,0.0,0.9680451127819548,0.08,0.0,material,0.9,0.102961317974519,brachiograph,0.0,,,0.0720729225821633
janosh/pymatviz,277,37,5,6,Python,MIT,False,False,2021-02-21T12:40:34Z,2025-10-28T21:46:51Z,2025-10-28T21:46:46Z,17937,False,True,main,data-visualization;machine-learning;materials-informatics;materials-science;matplotlib;plotly;plots;python;uncertainty;uncertainty-calibration,https://janosh.github.io/pymatviz,A toolkit for visualizations in materials informatics.,https://github.com/janosh/pymatviz,0,0,0.0,0,0,0.0093972512005298,0.0,0.0,0.0,1.0,0.08,0.0,material,0.9,0.1024915052160953,pymatviz,0.0,,,0.07174405365126671
bioconvert/bioconvert,384,45,16,32,Python,GPL-3.0,False,False,2017-10-11T19:18:58Z,2025-10-27T08:33:18Z,2025-06-19T12:42:36Z,20853,True,False,main,bam2cram;bam2sam;bcf2vcf;bigbed2bed;bioinformatics;conversion;convertor;cram2bam;cram2sam;embl2ena;embl2fasta;embl2genbank;fasta2fastq;genbank2embl;genbank2fasta;ngs;phylogeny;sam2bam;sequence;sniffer,http://bioconvert.readthedocs.io,Bioconvert is a collaborative project to facilitate the interconversion of life science data from one format to another.,https://github.com/bioconvert/bioconvert,0,0,0.0,132,0,0.0138267925153171,0.0,0.0,0.0,0.8759398496240601,0.08,0.0,bio,1.0,0.1023593434654694,bioconvert,0.0,,,0.07165154042582858
jbms/sphinx-immaterial,245,37,7,43,Python,NOASSERTION,False,False,2021-09-25T05:35:19Z,2025-10-22T10:08:47Z,2025-10-27T05:24:43Z,133797,True,True,main,documentation;material-design;sphinx;static;theme,https://jbms.github.io/sphinx-immaterial/,Adaptation of the popular mkdocs-material material design theme to the sphinx documentation system,https://github.com/jbms/sphinx-immaterial,0,0,0.0,2,0,0.0080725285643318,0.0,0.0,0.0,0.9981203007518796,0.08,0.0,material,0.9,0.1020838822092489,sphinx-immaterial,0.0,,,0.07145871754647422
janosh/matbench-discovery,197,48,10,8,Python,MIT,False,False,2022-06-20T18:32:44Z,2025-10-29T03:49:53Z,2025-10-29T03:49:49Z,283141,False,True,main,bayesian-optimization;convex-hull;high-throughput-search;interatomic-potential;machine-learning;materials-discovery,https://matbench-discovery.materialsproject.org,An evaluation framework for machine learning models simulating high-throughput materials discovery.,https://github.com/janosh/matbench-discovery,0,0,0.0,0,0,0.0060854446100347,0.0,0.0,0.0,1.0,0.08,0.0,material,0.9,0.1018953800298062,matbench-discovery,0.0,,,0.07132676602086434
libAtoms/matscipy,222,64,18,31,Python,LGPL-2.1,False,False,2014-07-22T08:32:48Z,2025-10-27T10:30:53Z,2025-10-24T18:13:56Z,143483,True,True,master,,http://libatoms.github.io/matscipy/,Materials science with Python at the atomic-scale,https://github.com/libAtoms/matscipy,0,0,0.0,5,0,0.0071203841695644,0.0,0.0,0.0,0.9953007518796992,0.08,0.0,material,0.9,0.1016587368196945,matscipy,0.0,,,0.07116111577378614
bionumpy/bionumpy,286,17,5,9,Python,MIT,False,False,2022-09-27T19:55:59Z,2025-10-15T11:19:04Z,2025-06-16T06:15:45Z,41505,True,True,main,bioinformatics;numpy;python,,Python library for array programming on biological datasets. Documentation available at: https://bionumpy.github.io/bionumpy/,https://github.com/bionumpy/bionumpy,0,0,0.0,135,0,0.0097698294419605,0.0,0.0,0.0,0.8731203007518797,0.08,0.0,bio,1.0,0.10126599596358,bionumpy,0.0,,,0.070886197174506
galaxyproject/planemo,96,95,19,301,Python,MIT,False,False,2014-10-04T00:21:23Z,2025-10-28T18:05:39Z,2025-10-21T16:04:49Z,10691,True,True,master,cli;click;commonwl;hacktoberfest;sdk;usegalaxy,https://planemo.readthedocs.io,"Command-line utilities to assist in developing Galaxy and Common Workflow Language artifacts - including tools, workflows, and training materials.",https://github.com/galaxyproject/planemo,0,0,0.0,8,0,0.0019042887895346,0.0,0.0,0.0,0.9924812030075189,0.08,0.0,material,0.9,0.1004660802527929,planemo,0.0,,,0.07032625617695502
KhronosGroup/OpenXR-Docs,163,67,26,56,Python,NOASSERTION,False,False,2019-01-31T01:20:46Z,2025-10-14T21:39:37Z,2025-10-14T21:41:23Z,59011,True,False,main,,,OpenXR Specification sources and related material,https://github.com/KhronosGroup/OpenXR-Docs,0,0,0.0,14,0,0.0046779268090743,0.0,0.0,0.0,0.986842105263158,0.08,0.0,material,0.9,0.1004578162993175,openxr-docs,0.0,,,0.07032047140952224
camlab-bioml/astir,57,13,5,15,Python,GPL-2.0,False,False,2020-05-04T13:42:31Z,2025-10-24T06:26:15Z,2025-06-25T20:16:47Z,51782,True,False,master,imaging-mass-cytometry;machine-learning;multiplexed-imaging,https://astir.readthedocs.io/en/latest,astir | Automated cell identity from single-cell multiplexed imaging and proteomics  🖥🔬✨,https://github.com/camlab-bioml/astir,0,0,0.0,125,0,0.0002897830766683,0.0,0.0,0.0,0.8825187969924813,0.08,0.0,other,1.0,0.1003098363145818,astir,0.0,,,0.07021688542020726
materialsvirtuallab/pymatgen-analysis-diffusion,129,56,22,6,Python,BSD-3-Clause,False,False,2016-01-12T19:35:03Z,2025-10-08T21:08:32Z,2025-10-08T13:52:42Z,24901,True,True,master,,https://guide.materialsvirtuallab.org/pymatgen-diffusion/,This add-on to pymatgen provides tools for analyzing diffusion in materials.,https://github.com/materialsvirtuallab/pymatgen-analysis-diffusion,0,0,0.0,21,0,0.0032704090081139,0.0,0.0,0.0,0.9802631578947368,0.08,0.0,material,0.9,0.0996123578319868,pymatgen-analysis-diffusion,0.0,,,0.06972865048239076
nyu-dl/conditional-molecular-design-ssvae,50,19,5,2,Python,,False,False,2018-05-12T17:13:02Z,2024-11-25T11:33:10Z,2024-05-25T23:14:39Z,8605,True,False,master,,,,https://github.com/nyu-dl/conditional-molecular-design-ssvae,0,0,0.0,521,0,0.0,0.0,0.0,0.0,0.5103383458646616,0.2895999999999999,0.0,ml,1.05,0.0991975263157894,conditional-molecular-design-ssvae,0.0,,,0.06943826842105258
sandbox-quantum/Tangelo,131,35,8,11,Python,NOASSERTION,False,False,2021-03-04T19:19:12Z,2025-10-01T02:34:59Z,2025-08-01T18:11:23Z,16984,True,True,main,chemistry;drug-design;drug-discovery;ft;nisq;quantum;quantum-algorithms;quantum-chemistry;quantum-computing,https://sandbox-quantum.github.io/Tangelo/,A python package for exploring end-to-end chemistry workflows on quantum computers and simulators.,https://github.com/sandbox-quantum/Tangelo,0,0,0.0,89,0,0.0033532041728763,0.0,0.0,0.0,0.9163533834586466,0.08,0.0,chem,0.95,0.0990906802214179,tangelo,0.0,,,0.06936347615499253
GuyTeichman/RNAlysis,139,13,4,4,Python,MIT,False,False,2019-06-20T12:24:29Z,2025-09-13T07:27:05Z,2025-06-04T20:57:40Z,835264,False,True,master,bioinformatics;bioinformatics-analysis;bioinformatics-pipeline;bioinformatics-tool;gui-application;rna-seq;rna-seq-analysis;rna-seq-pipeline;rnaseq;smallrna;smallrna-seq;transcriptomics,https://guyteichman.github.io/RNAlysis/,Analyze your RNA sequencing data without writing a single line of code,https://github.com/GuyTeichman/RNAlysis,0,0,0.0,146,0,0.0036843848319258,0.0,0.0,0.0,0.862781954887218,0.08,0.0,bio,1.0,0.0990150724551069,rnalysis,0.0,,,0.06931055071857482
absoluteappsec/handouts,147,57,13,0,Python,,False,False,2018-10-09T16:45:48Z,2025-07-17T13:33:51Z,2025-07-17T13:33:48Z,116776,True,False,main,,,materials we hand out,https://github.com/absoluteappsec/handouts,0,0,,104,0,0.0040155654909753,0.0,0.0,0.0,0.9022556390977444,0.12656,0.0,material,0.9,0.0990114093071725,handouts,0.0,,,0.06930798651502075
mushroomfire/mdapy,83,13,5,0,Python,BSD-3-Clause,False,False,2022-08-30T05:48:05Z,2025-10-27T07:18:58Z,2025-06-09T06:28:10Z,68015,True,False,master,material-science;molecular-dynamics;taichi,https://mdapy.readthedocs.io/,A simple and fast python library to handle the data generated from molecular dynamics simulations,https://github.com/mushroomfire/mdapy,0,0,,142,0,0.0013661202185792,0.0,0.0,0.0,0.8665413533834586,0.08,0.0,other,1.0,0.0989273593820617,mdapy,0.0,,,0.06924915156744318
IndEcol/ODYM,94,49,15,6,Python,MIT,False,False,2017-12-21T22:24:57Z,2025-10-16T11:17:03Z,2025-09-26T08:33:39Z,4908,True,False,master,dynamic;mfa;scenarios,https://odym.readthedocs.io,Open Dynamic Material Systems Model,https://github.com/IndEcol/ODYM,0,0,0.0,33,0,0.0018214936247723,0.0,0.0,0.0,0.9689849624060152,0.08,0.0,material,0.9,0.0983365154690003,odym,0.0,,,0.0688355608283002
neulab/word-embeddings-for-nmt,123,19,5,1,Python,,False,False,2018-04-16T10:59:32Z,2025-09-28T14:11:28Z,2025-09-22T19:56:43Z,300,True,False,master,,,"Supplementary material for ""When and Why Are Pre-trained Word Embeddings Useful for Neural Machine Translation?"" at NAACL 2018",https://github.com/neulab/word-embeddings-for-nmt,0,0,0.0,36,0,0.0030220235138267,0.0,0.0,0.0,0.9661654135338346,0.08,0.0,material,0.9,0.0982988514505339,word-embeddings-for-nmt,0.0,,,0.06880919601537372
lucidrains/flash-genomics-model,54,5,4,0,Python,MIT,False,False,2023-05-18T17:37:38Z,2025-10-04T14:19:08Z,2023-07-02T17:27:02Z,13,True,False,main,artificial-intelligence;attention-mechanisms;deep-learning;genomics;long-context;transformers,,"My own attempt at a long context genomics model, leveraging recent advances in long context attention modeling (Flash Attention + other hierarchical methods)",https://github.com/lucidrains/flash-genomics-model,0,0,,850,0,0.0001655903295247,0.0,0.0,0.0,0.2011278195488721,0.48704,0.0,ml,1.05,0.0978619950218317,flash-genomics-model,0.0,,,0.06850339651528219
khinsen/MMTK,53,14,4,2,Python,NOASSERTION,False,False,2019-10-30T11:06:03Z,2025-08-17T18:11:07Z,2025-04-11T16:06:16Z,2440,True,False,master,,,The Molecular  Modelling Toolkit,https://github.com/khinsen/MMTK,0,0,0.0,201,0,0.0001241927471435,0.0,0.0,0.0,0.8110902255639098,0.08,0.0,ml,1.05,0.0977905541611106,mmtk,0.0,,,0.06845338791277741
Edinburgh-Genome-Foundry/DnaChisel,248,49,7,16,Python,MIT,False,False,2017-09-07T16:37:36Z,2025-10-20T13:21:48Z,2025-05-10T10:17:31Z,9745,False,True,master,bioinformatics;codon-optimization;dna-optimization;sequence-design;synbio;synthetic-biology,https://edinburgh-genome-foundry.github.io/DnaChisel/,:pencil2: A versatile DNA sequence optimizer,https://github.com/Edinburgh-Genome-Foundry/DnaChisel,0,0,0.0,172,0,0.0081967213114754,0.0,0.0,0.0,0.8383458646616542,0.08,0.0,bio,1.0,0.0974739307284605,dnachisel,0.0,,,0.06823175150992235
Electrostatics/pdb2pqr,156,39,16,61,Python,NOASSERTION,False,False,2020-06-29T17:49:20Z,2025-10-21T11:11:10Z,2025-03-02T16:19:43Z,41521,True,False,master,bioinformatics;biophysics;chemistry;hacktoberfest;help-wanted,http://www.poissonboltzmann.org/,"PDB2PQR - determining titration states, adding missing atoms, and assigning charges/radii to biomolecules.",https://github.com/Electrostatics/pdb2pqr,0,0,0.0,241,0,0.004388143732406,0.0,0.0,0.0,0.7734962406015038,0.12608,0.0,bio,1.0,0.0971392528066315,pdb2pqr,0.0,,,0.06799747696464203
jhrmnn/pyberny,126,24,10,19,Python,MPL-2.0,False,False,2016-03-20T15:52:27Z,2025-10-14T22:16:42Z,2022-12-17T06:52:27Z,1962,False,True,master,,,Molecular structure optimizer,https://github.com/jhrmnn/pyberny,0,0,0.0,1047,0,0.0031462162609703,0.0,0.0,0.0,0.0159774436090225,0.6321599999999999,0.0,other,1.0,0.0970509876130963,pyberny,0.0,,,0.06793569132916741
hansen7/MolGraphEval,110,22,3,1,Python,MIT,False,False,2022-06-09T07:16:40Z,2025-08-19T06:35:33Z,2024-03-06T04:34:26Z,868,True,False,main,,,[NeurIPS '23] Evaluating Self-supervised Learning for Molecular Graph Embeddings,https://github.com/hansen7/MolGraphEval,0,0,0.0,602,0,0.0024838549428713,0.0,0.0,0.0,0.4342105263157895,0.31104,0.0,ml,1.05,0.0951025148011608,molgrapheval,0.0,,,0.06657176036081255
rantonels/starless,703,81,27,9,Python,GPL-3.0,False,False,2015-03-05T21:28:27Z,2025-10-22T23:23:20Z,2024-06-01T12:06:37Z,26104,True,True,master,,http://rantonels.github.io/starless,Starless is a CPU black hole raytracer in numpy suitable for both informative diagrams and decent wallpaper material.,https://github.com/rantonels/starless,0,0,0.0,515,0,0.0270326212949163,0.0,0.0,0.0,0.5159774436090225,0.32352,0.0,material,0.9,0.0949790417578969,starless,0.0,,,0.06648532923052783
YZcat2023/MKPSupport,83,3,5,2,Python,Unlicense,False,False,2023-08-03T14:53:21Z,2025-09-05T15:37:37Z,2025-08-13T15:30:15Z,23086,True,False,bambu,,,An application for post-processing FDM support structures to improve print quality and reduce material usage.,https://github.com/YZcat2023/MKPSupport,0,0,0.0,77,0,0.0013661202185792,0.0,0.0,0.0,0.9276315789473684,0.08,0.0,material,0.9,0.0945327437446074,mkpsupport,0.0,,,0.06617292062122518
parashardhapola/scarf,105,15,5,18,Python,BSD-3-Clause,False,False,2020-05-07T17:03:52Z,2025-10-10T12:24:05Z,2025-04-15T15:32:04Z,34365,True,False,master,big-data;bioinformatics;cite-seq;clustering;differential-expression;dimension-reduction;gene-modules;genomics;graph-analytics;memory-efficient;multiomics;pseudotime;scalable-data-analysis;scatac-seq;scrna-seq;single-cell-atac-seq;single-cell-genomics;single-cell-rna-seq;tsne;umap,http://scarf.readthedocs.io,"Toolkit for highly memory efficient analysis of single-cell RNA-Seq, scATAC-Seq and CITE-Seq data. Analyze atlas scale datasets with millions of cells on laptop.",https://github.com/parashardhapola/scarf,0,0,0.0,197,0,0.0022768670309653,0.0,0.0,0.0,0.8148496240601504,0.08,0.0,bio,1.0,0.0939403358122081,scarf,0.0,,,0.06575823506854567
XiaoTaoWang/HiCPeaks,52,10,1,6,Python,GPL-3.0,False,False,2015-05-04T10:30:38Z,2025-10-07T01:47:27Z,2025-04-18T07:54:31Z,5573,True,False,master,bioinformatics;chromatin;contact-matrix;cooler;genomics;hi-c;loops;peaks;python,,A Python implementation for BH-FDR and HiCCUPS,https://github.com/XiaoTaoWang/HiCPeaks,0,0,0.0,194,0,8.279516476237788e-05,0.0,0.0,0.0,0.8176691729323309,0.08,0.0,other,1.0,0.0937834763261855,hicpeaks,0.0,,,0.06564843342832985
ShoroukAziz/Beautify-Anki,158,18,8,29,Python,AGPL-3.0,False,False,2020-05-17T07:06:29Z,2025-08-16T12:20:17Z,2023-03-17T22:23:38Z,147390,False,False,master,anki;anki-addon;anki21,http://beautify-anki.shorouk.dev/,An Anki addon that attempts to give Anki's deck browser and deck overview pages a material design look.,https://github.com/ShoroukAziz/Beautify-Anki,0,0,0.0,956,0,0.0044709388971684,0.0,0.0,0.0,0.1015037593984962,0.62104,0.0,material,0.9,0.0937805073473549,beautify-anki,0.0,,,0.06564635514314843
aldobas/cryptography-03lpyov-exercises,84,34,8,1,Python,,False,False,2020-05-14T16:28:54Z,2025-09-11T08:45:58Z,2025-05-16T16:27:28Z,187,True,False,master,,,Material of the course: exercises,https://github.com/aldobas/cryptography-03lpyov-exercises,0,0,0.0,166,0,0.0014075178009604,0.0,0.0,0.0,0.8439849624060151,0.126,0.0,material,0.9,0.0932219998207142,cryptography-03lpyov-exercises,0.0,,,0.06525539987449994
